,class,sha256,api_1,api_2,api_3,api_4,api_5,api_6,api_7,api_8,api_9,api_10,api_11,api_12,api_13,api_14,api_15,api_16,api_17,api_18,api_19,api_20,api_21,api_22,api_23,api_24,api_25,api_26,api_27,api_28,api_29,api_30,api_31,api_32,api_33,api_34,api_35,api_36,api_37,api_38,api_39,api_40,api_41,api_42,api_43,api_44,api_45,api_46,api_47,api_48,api_49,api_50,api_51,api_52,api_53,api_54,api_55,api_56,api_57,api_58,api_59,api_60,api_61,api_62,api_63,api_64,api_65,api_66,api_67,api_68,api_69,api_70,api_71,api_72,api_73,api_74,api_75,api_76,api_77,api_78,api_79,api_80,api_81,api_82,api_83,api_84,api_85,api_86,api_87,api_88,api_89,api_90,api_91,api_92,api_93,api_94,api_95,api_96,api_97,api_98,api_99,api_100,api_101,api_102,api_103,api_104,api_105
1476,virus,17308f1875623a8671dc8ef1b9b940eec491adf609b06c1698c5d0b60dd787fb,DisableThreadLibraryCalls,GetVersion,GetVersionExW,GetVersionExA,GetCurrentThreadId,CreateEventW,CreateEventA,FindResourceExW,LoadResource,LoadStringW,GetSystemTimeAsFileTime,GetCurrentProcessId,GetTickCount,QueryPerformanceCounter,GetVersionExA,GetVersionExW,DisableThreadLibraryCalls,RegisterClipboardFormatA,GetSystemDirectoryA,IsDBCSLeadByte,CompareStringW,GetSystemTimeAsFileTime,GetCurrentProcessId,GetCurrentThreadId,GetTickCount,QueryPerformanceCounter,DisableThreadLibraryCalls,GetVersionExA,GetVersionExW,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringW,CompareStringA,lstrcmpA,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,LoadLibraryExA,LoadLibraryExW,LoadLibraryA,GetProcAddress,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,LoadLibraryExA,LoadLibraryExW,LoadLibraryA,GetProcAddress,FreeLibrary,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,lstrlenA,GetVersionExA,GetVersionExW,CreateEventA,CreateEventW,OpenEventW,OpenEventA,LocalFree,lstrcmpA,GetThreadLocale,CompareStringA,CompareStringW,lstrlenA,LocalAlloc,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,hoax,173631c845bd7974b91637838ba9bcb502eae14d8f5001405b1ad88dac62fdac,VirtualAllocEx,GetStartupInfoA,GetStdHandle,GetFileType,LockResource,GetCommandLineA,GetEnvironmentStringsW,FreeEnvironmentStringsW,GetACP,GetCPInfo,GetModuleFileNameW,GetModuleFileNameA,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,GetStartupInfoA,GetModuleHandleA,GetDesktopWindow,SetTimer,DispatchMessageA,LoadLibraryExW,GetCurrentThreadId,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetKeyboardLayout,RegisterClipboardFormatA,GetACP,GetVersionExW,GetVersionExA,GetSystemMetrics,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetCurrentThreadId,GetThreadDesktop,LocalAlloc,GetUserObjectInformationW,LocalFree,GetUserObjectInformationA,CloseHandle,CreateFileMappingW,CreateFileMappingA,MapViewOfFileEx,MapViewOfFile,GetModuleFileNameA,GetModuleFileNameW,GetFullPathNameA,LocalAlloc,LoadCursorW,LoadCursorA,RegisterClassExA,CreateMutexW,CreateMutexA,GetSystemDefaultLCID,GetThreadLocale,CompareStringW,CompareStringA,lstrcmpA,GetSystemMetrics,LocalAlloc,GetACP,GetVersionExA,GetVersionExW,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetLocaleInfoW,GetLocaleInfoA,IsValidCodePage,GetCurrentThreadId,LoadLibraryExW,CallNextHookEx,GetMessageA,SleepEx,DispatchMessageA,,,,,,,,,,,,,,,,,,,
1478,trojan,17492050e77f6ef53758ec1e60c99862512f2a5e58191dc6acd45f1c1bae6ea9,LoadLibraryExW,LoadLibraryExA,GetProcAddress,LoadLibraryA,VirtualAllocEx,VirtualFreeEx,GetModuleHandleW,GetModuleHandleA,DisableThreadLibraryCalls,GetVersionExW,GetVersionExA,GetProcAddress,LocalAlloc,lstrlenW,LocalFree,CreateSemaphoreW,CreateSemaphoreA,GetACP,GetModuleFileNameW,GetModuleHandleW,GetProcAddress,LoadLibraryExW,DisableThreadLibraryCalls,GlobalAddAtomW,lstrcpynW,SearchPathW,CreateFileW,CreateFileMappingW,CloseHandle,MapViewOfFileEx,UnmapViewOfFile,LoadLibraryExW,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,LocalFree,CloseHandle,GetSystemMetrics,GetSysColor,SystemParametersInfoW,GetSysColorBrush,GetStockObject,GetModuleHandleW,GetProcAddress,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersionExA,GetVersionExW,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetCurrentThreadId,GetCommandLineA,GetEnvironmentStringsW,FreeEnvironmentStringsW,GetStartupInfoA,GetStdHandle,GetFileType,LockResource,GetACP,GetCPInfo,GetModuleFileNameW,GetModuleFileNameA,DisableThreadLibraryCalls,GetModuleHandleW,GetProcAddress,GetVersionExA,GetVersionExW,GetCurrentProcessId,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,LocalFree,CloseHandle,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,GetProcAddress,GetModuleHandleW,LoadCursorW,RegisterClassW,GetVersionExA,GetVersionExW,LoadLibraryExA,LoadLibraryA,VirtualProtectEx,VirtualFreeEx,UnregisterClassW,GetModuleHandleW,GetProcAddress,GetWindowThreadProcessId,GetCurrentProcessId,LocalFree,CloseHandle
1479,virus,1759bc06ece1cf38f595cab2014d90a117997bec3043dc544f6ac58d4087cf00,DisableThreadLibraryCalls,GetVersion,GetVersionExW,GetVersionExA,GetCurrentThreadId,CreateEventW,CreateEventA,FindResourceExW,LoadResource,LoadStringW,GetSystemTimeAsFileTime,GetCurrentProcessId,GetTickCount,QueryPerformanceCounter,GetVersionExA,GetVersionExW,DisableThreadLibraryCalls,RegisterClipboardFormatA,GetSystemDirectoryA,IsDBCSLeadByte,CompareStringW,GetSystemTimeAsFileTime,GetCurrentProcessId,GetCurrentThreadId,GetTickCount,QueryPerformanceCounter,DisableThreadLibraryCalls,GetVersionExA,GetVersionExW,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringW,CompareStringA,lstrcmpA,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,LoadLibraryExA,LoadLibraryExW,LoadLibraryA,GetProcAddress,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,LoadLibraryExA,LoadLibraryExW,LoadLibraryA,GetProcAddress,FreeLibrary,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,lstrlenA,GetVersionExA,GetVersionExW,CreateEventA,CreateEventW,OpenEventW,OpenEventA,LocalFree,lstrcmpA,GetThreadLocale,CompareStringA,CompareStringW,lstrlenA,LocalAlloc,DisableThreadLibraryCalls,CreateEventW,lstrcpyW,lstrcmpiW,GetThreadLocale,lstrlenW,GlobalAlloc,GlobalLock,GlobalUnlock,CompareStringW,,,,,,,,,,,,,,,,
1480,trojan,1cd7d178a5aa5523f6ec3f43301f3c836879dc43474e7ecf3a036b253e52ef85,GetSystemTimeAsFileTime,GetCurrentProcessId,GetCurrentThreadId,GetTickCount,QueryPerformanceCounter,DisableThreadLibraryCalls,CreateEventW,lstrcpyW,GetThreadLocale,CompareStringW,lstrcmpiW,lstrlenW,GlobalAlloc,GlobalLock,GlobalUnlock,GlobalReAlloc,lstrcpyW,GetThreadLocale,CompareStringW,lstrcmpiW,lstrlenW,GetTickCount,GlobalLock,GlobalUnlock,RegisterClipboardFormatW,CreateEventW,lstrcpyW,GetThreadLocale,CompareStringW,lstrcmpiW,lstrlenW,GlobalReAlloc,GlobalLock,GlobalUnlock,GetModuleHandleA,GetModuleFileNameW,GetModuleFileNameA,CallWindowProcA,CreateFileW,CreateFileA,GlobalAlloc,GetFileSize,ReadFile,OpenMutexW,GetWindowsDirectoryW,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingW,MapViewOfFileEx,MapViewOfFile,GetSystemTimeAsFileTime,ReleaseMutex,GetModuleHandleW,FindResourceExW,LoadResource,CloseHandle,LocalAlloc,LocalFree,SetErrorMode,GetFileAttributesW,FindFirstFileExW,FindFirstFileW,FindClose,CreateFileMappingW,MapViewOfFile,MapViewOfFileEx,CloseHandle,UnmapViewOfFile,LocalAlloc,LocalFree,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,FreeLibrary,GetFullPathNameW,GetModuleHandleA,CreateProcessA,CallWindowProcA,VirtualAllocEx,WriteProcessMemory,GetThreadContext,SetThreadContext,ResumeThread,GlobalFree,CloseHandle,,,,,,,,,,,,,,,,,,,
1481,trojan,1cdae4dc70f50b37229f6dbe92d326afd0c0b7aae5c38776d7f323b9ba87f32a,LoadLibraryExW,LoadLibraryExA,GetProcAddress,LoadLibraryA,VirtualProtectEx,FreeLibrary,FindWindowA,CreateMutexW,CreateMutexA,GetModuleFileNameW,GetModuleFileNameA,GetCurrentProcessId,lstrcpyW,CloseHandle,CreateDirectoryW,CreateDirectoryA,CreateFileW,WriteFile,CopyFileExW,CopyFileA,CreateFileA,lstrlenW,SearchPathW,GetFileAttributesW,GetModuleHandleW,GetModuleHandleA,OpenMutexW,GetWindowsDirectoryW,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingW,MapViewOfFileEx,MapViewOfFile,ReleaseMutex,DisableThreadLibraryCalls,SetErrorMode,GetFileAttributesW,FindFirstFileExW,FindFirstFileW,FindClose,GetDriveTypeW,WaitForSingleObject,WaitForSingleObjectEx,GetSystemTimeAsFileTime,ReleaseMutex,GetModuleHandleW,FindResourceExW,LoadResource,CloseHandle,LocalAlloc,LocalFree,SetErrorMode,GetFileAttributesW,FindFirstFileW,FindFirstFileExW,FindClose,CreateFileMappingW,MapViewOfFile,MapViewOfFileEx,CloseHandle,UnmapViewOfFile,LocalAlloc,LocalFree,SearchPathW,lstrlenW,GetFileAttributesW,GetModuleHandleA,GetModuleHandleW,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,FreeLibrary,GetFullPathNameW,WaitForInputIdle,WinExec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,trojan,1cdb0800ae3c897ee413441aa0f5bb0040508baa74552ee8a3d9244294795857,GetModuleHandleW,GetProcAddress,VirtualAllocEx,VirtualFreeEx,GetModuleHandleA,RegisterClipboardFormatA,GetSystemDirectoryA,GetVersionExW,IsDBCSLeadByte,CompareStringW,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,GetModuleHandleA,GetModuleHandleW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetCurrentThreadId,GetModuleFileNameW,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetVersionExW,GetVersionExA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,GetACP,GetCPInfo,EnumCalendarInfoA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,CreateEventW,CreateEventA,CreateMutexW,CreateMutexA,GetSystemDirectoryA,CreateDirectoryW,CreateDirectoryA,FindFirstFileExW,FindFirstFileA,FindResourceA,SizeofResource,LoadResource,LockResource,CreateFileW,CreateFileA,WriteFile,CloseHandle,lstrlenA,GetModuleFileNameA,GetModuleFileNameW,ReadFile,CopyFileExW,CopyFileA,CreateFileW,WriteFile,CloseHandle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,hoax,1ce25849b6d4df756b0adccfe5fec8fa517083b144a8b6adbc6f7dd0ae5027a6,VirtualAllocEx,GetStartupInfoA,GetStdHandle,GetFileType,LockResource,GetCommandLineA,GetEnvironmentStringsW,FreeEnvironmentStringsW,GetACP,GetCPInfo,GetModuleFileNameW,GetModuleFileNameA,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,GetStartupInfoA,GetModuleHandleA,SetTimer,DispatchMessageA,SleepEx,LoadLibraryExW,GetCurrentThreadId,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetKeyboardLayout,RegisterClipboardFormatA,GetACP,GetVersionExW,GetVersionExA,GetSystemMetrics,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetCurrentThreadId,GetThreadDesktop,LocalAlloc,GetUserObjectInformationW,LocalFree,GetUserObjectInformationA,CloseHandle,CreateFileMappingW,CreateFileMappingA,MapViewOfFileEx,MapViewOfFile,GetModuleFileNameA,GetModuleFileNameW,GetFullPathNameA,LocalAlloc,LoadCursorW,LoadCursorA,RegisterClassExA,CreateMutexW,CreateMutexA,GetSystemDefaultLCID,GetThreadLocale,CompareStringW,CompareStringA,lstrcmpA,GetSystemMetrics,LocalAlloc,GetACP,GetVersionExA,GetVersionExW,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetLocaleInfoW,GetLocaleInfoA,IsValidCodePage,GetCurrentThreadId,LoadLibraryExW,CallNextHookEx,GetMessageA,DispatchMessageA,SleepEx,LoadLibraryA,LoadLibraryExA,GetProcAddress,,,,,,,,,,,,,,,,
1484,trojan,1ce268d2071976f3172b67a1d51799ce8a16bb18ee6f4d4f4ee36a49d0e85e1b,GetCurrentThreadId,CoGetStandardMarshal,GetDlgItem,CheckDlgButton,GetCommandLineA,IsDlgButtonChecked,GetWindowLongA,SetWindowTextA,GetWindowDC,GetDeviceCaps,ReleaseDC,GetCurrentProcessId,GetModuleFileNameW,LoadLibraryExW,IsDebuggerPresent,LoadLibraryW,GetProcessWindowStation,GetUserObjectInformationW,GetCurrentThreadId,FreeLibrary,GetSystemMetrics,CreateFontIndirectW,IsBadStringPtrW,MapViewOfFileEx,MapViewOfFile,IsBadReadPtr,lstrlenW,CharNextW,IsBadWritePtr,GetWindowDC,ReleaseDC,MulDiv,IsBadStringPtrW,CreatePatternBrush,GetSystemMetrics,LoadLibraryExW,FreeLibrary,EnableScrollBar,CoGetStandardMarshal,SetWindowTextA,CheckDlgButton,GetDlgItem,GetWindowLongA,GetCommandLineA,GetClipboardViewer,IsDlgButtonChecked,GetModuleHandleA,LoadIconW,LoadIconA,LoadCursorW,LoadCursorA,GetStockObject,RegisterClassExA,CoGetStandardMarshal,CreatePatternBrush,CoIsOle1Class,CreateRectRgn,EnableScrollBar,IsBadStringPtrW,StgIsStorageFile,DeleteObject,SetWindowTextA,IsDlgButtonChecked,GetDlgItem,GetWindowLongA,GetCommandLineA,CoGetStandardMarshal,CheckDlgButton,EnableScrollBar,BeginPaint,SetBkMode,CoUnmarshalHresult,GetACP,OleSetContainedObject,QueryPerformanceCounter,EndPaint,CoGetStandardMarshal,CheckDlgButton,GetDlgItem,GetWindowLongA,GetCommandLineA,GetStartupInfoA,GetClipboardViewer,IsDlgButtonChecked,EnableScrollBar,CoGetStandardMarshal,CheckDlgButton,GetDlgItem,,,,,,,,,,,,,,,,,
1485,trojan,1ce2b3d1bb774e1b72a05c5eba963fa4505b28f94895c3d02de6ae4472f712e4,GetVersionExW,GetVersionExA,GetModuleHandleW,GetModuleHandleA,GetProcAddress,LocalAlloc,lstrlenW,LocalFree,CreateSemaphoreW,CreateSemaphoreA,GetACP,GetModuleFileNameW,GetModuleHandleW,GetProcAddress,DisableThreadLibraryCalls,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,CloseHandle,MapViewOfFileEx,UnmapViewOfFile,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,LocalFree,CloseHandle,GetSystemMetrics,GetSysColor,SystemParametersInfoW,GetSysColorBrush,GetStockObject,GetModuleHandleW,GetProcAddress,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersionExA,GetVersionExW,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetCurrentThreadId,GetCommandLineA,GetEnvironmentStringsW,FreeEnvironmentStringsW,GetStartupInfoA,GetStdHandle,GetFileType,LockResource,GetACP,GetCPInfo,GetModuleFileNameW,GetModuleFileNameA,DisableThreadLibraryCalls,GetModuleHandleW,GetProcAddress,GetVersionExA,GetVersionExW,GetCurrentProcessId,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,LocalFree,CloseHandle,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,GetProcAddress,GetModuleHandleW,LoadCursorW,RegisterClassW,GetVersionExA,GetVersionExW,VirtualAllocEx,GetStockObject,LoadIconW,GetSystemDirectoryA,lstrcatA,CreateFileW,CreateFileA,FindResourceExW,LoadIconA,GetProcAddress,LoadLibraryExW,LoadLibraryExA,GetModuleHandleA,GetModuleHandleW,,,,,
1486,trojan,1ce4b9fd732626c3f4b99ecb06b3d78fd9bf937b93801038a43f7aa7919efed9,GetModuleHandleW,GetProcAddress,GetTickCount,GetCurrentProcessId,OpenFileMappingW,GetModuleFileNameW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,MapViewOfFile,UnmapViewOfFile,GetFileInformationByHandle,GetTickCount,CloseHandle,VirtualAllocEx,GetModuleHandleA,GetModuleHandleW,VirtualFreeEx,SetEnvironmentVariableW,CreateFileMappingW,GetProcAddress,GetCurrentThreadId,GetCommandLineA,GetEnvironmentStringsW,FreeEnvironmentStringsW,GetStartupInfoA,GetStdHandle,GetFileType,LockResource,GetACP,GetCPInfo,GetModuleFileNameW,GetModuleFileNameA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,IsProcessorFeaturePresent,GetVersionExW,CreateEventW,CreateMutexW,GetProcessVersion,GetSystemInfo,GetCurrentThreadId,GetSystemTimeAsFileTime,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetVersionExW,GetModuleFileNameW,GetUserDefaultLCID,SetErrorMode,GetFileAttributesW,FindFirstFileExW,FindFirstFileW,FindClose,lstrlenW,CloseHandle,GetSystemDirectoryW,ExpandEnvironmentStringsW,CompareStringW,GetCommandLineW,SetErrorMode,GetFileAttributesW,FindFirstFileW,FindFirstFileExW,FindClose,lstrlenW,ExpandEnvironmentStringsW,CompareStringW,GetCurrentThreadId,CreateMutexW,CreateFileMappingW,MapViewOfFile,MapViewOfFileEx,CreateEventW,SetEvent,GetCurrentProcessId,UnmapViewOfFile,GetModuleHandleW,GetProcAddress,VirtualAllocEx,VirtualProtectEx,,,,,,,,,,,,,,,,,,,,,,,
1487,virus,1ce73cc5629d3f8092414f3398bf2ae0b50cef4d184985a4df9ec924aa385e70,LoadLibraryExW,LoadLibraryExA,GetProcAddress,LoadLibraryA,GetCurrentProcessId,OpenMutexW,OpenMutexA,CreateMutexW,CreateMutexA,LoadLibraryExW,LoadLibraryExA,GetProcAddress,OpenFileMappingW,OpenFileMappingA,CreateFileMappingW,CreateFileMappingA,MapViewOfFileEx,MapViewOfFile,VirtualAllocEx,GetEnvironmentStrings,GetModuleHandleA,GetModuleFileNameW,GetModuleFileNameA,GetStdHandle,OemToCharA,CreateFileW,CreateFileA,ReadFile,SetFilePointer,CloseHandle,GetFileType,GetCommandLineA,SetErrorMode,GetModuleHandleA,GetModuleHandleW,GetProcAddress,FreeLibrary,GetModuleFileNameA,GetModuleFileNameW,VirtualAllocEx,CreateFileA,CreateFileW,_lopen,ReadFile,_hread,GetFileSize,CloseHandle,_lclose,GetFileAttributesW,GetFileAttributesA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,lstrlenW,SearchPathW,SearchPathA,GetFullPathNameA,OpenFile,CreateFileW,WriteFile,CloseHandle,CopyFileExW,CopyFileA,SetFileAttributesA,SetFileAttributesW,_lopen,CreateFileA,CreateFileW,GlobalAlloc,IsBadReadPtr,GlobalLock,SetFilePointer,_llseek,_hread,ReadFile,SetEndOfFile,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,virus,1ced59026509dc462f8b1ebd5e1b68e2ab4d97c7dc6c5184f38e1e73b8065822,GetVersion,GetVersionExW,GetVersionExA,GetCurrentThreadId,CreateEventW,CreateEventA,FindResourceExW,LoadResource,LoadStringW,GetSystemTimeAsFileTime,GetCurrentProcessId,GetTickCount,QueryPerformanceCounter,GetVersionExA,GetVersionExW,DisableThreadLibraryCalls,RegisterClipboardFormatA,GetSystemDirectoryA,IsDBCSLeadByte,CompareStringW,GetProcAddress,CreateRemoteThread,GetModuleHandleA,SetThreadLocale,GetModuleHandleW,CreateThread,GetCurrentThreadId,RaiseException,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingW,OpenFileMappingA,ReleaseMutex,OutputDebugStringA,GetModuleFileNameW,GetModuleFileNameA,GetSystemTimeAsFileTime,GetCurrentProcessId,GetCurrentThreadId,GetProcAddress,GetTickCount,QueryPerformanceCounter,CreateSemaphoreW,LocalAlloc,GetModuleHandleA,GetModuleHandleW,GetSystemTimeAsFileTime,GetCurrentProcessId,GetCurrentThreadId,GetTickCount,QueryPerformanceCounter,DisableThreadLibraryCalls,GetVersionExA,GetVersionExW,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringW,CompareStringA,lstrcmpA,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,FreeLibrary,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,lstrlenA,,,,,,,,,,,,,,
1489,hoax,1d066ee872d82dc4510f1d81d82f46a31711936be4d896fc5a109d01469ce570,GetVersionExW,GetVersionExA,GetModuleHandleW,GetModuleHandleA,GetProcAddress,LocalAlloc,lstrlenW,LocalFree,CreateSemaphoreW,CreateSemaphoreA,DisableThreadLibraryCalls,CreateEventW,CreateEventA,CreateFileW,DeviceIoControl,DuplicateHandle,CreateRemoteThread,CreateThread,CloseHandle,SetEvent,CreateEventW,CreateEventA,LocalAlloc,LocalFree,GetVersionExA,GetVersionExW,GetModuleFileNameW,DisableThreadLibraryCalls,GetACP,GlobalAddAtomW,GetModuleHandleW,GetProcAddress,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,CloseHandle,MapViewOfFileEx,UnmapViewOfFile,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,LocalFree,CloseHandle,GetSystemMetrics,GetSysColor,SystemParametersInfoW,GetSysColorBrush,GetStockObject,GetModuleHandleW,GetProcAddress,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetSystemTime,SystemTimeToFileTime,LocalAlloc,GetCurrentThreadId,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetThreadLocale,lstrlenW,LocalFree,RaiseException,LocalAlloc,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingW,OpenFileMappingA,ReleaseMutex,OutputDebugStringA,GetCurrentThreadId,LocalFree,lstrlenW,LocalAlloc,DeviceIoControl,WaitForMultipleObjectsEx,GetOverlappedResult,,,,,,,,,,,,,,,,,,,
1490,trojan,1d075ea642306d9e1ac97500e62b590d95ec3a14251fc9c3caabe924f4af3a0e,FindResourceExW,GetModuleHandleW,GetModuleHandleA,GetProcAddress,VirtualAllocEx,LoadLibraryExW,LoadLibraryExA,DisableThreadLibraryCalls,GetVersionExW,GetVersionExA,GetModuleHandleW,GetModuleHandleA,GetProcAddress,LocalAlloc,lstrlenW,LocalFree,CreateSemaphoreW,CreateSemaphoreA,DisableThreadLibraryCalls,CreateEventW,CreateEventA,CreateFileW,DeviceIoControl,DuplicateHandle,CreateRemoteThread,CreateThread,CloseHandle,SetEvent,CreateEventW,CreateEventA,LocalAlloc,LocalFree,GetVersionExA,GetVersionExW,GetModuleFileNameW,LoadLibraryExW,DisableThreadLibraryCalls,GetACP,GlobalAddAtomW,GetModuleHandleW,GetProcAddress,lstrcpynW,SearchPathW,CreateFileW,CreateFileMappingW,CloseHandle,MapViewOfFileEx,UnmapViewOfFile,LoadLibraryExW,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,LocalFree,CloseHandle,GetSystemMetrics,GetSysColor,SystemParametersInfoW,GetSysColorBrush,GetStockObject,GetModuleHandleW,GetProcAddress,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetSystemTime,SystemTimeToFileTime,LocalAlloc,GetCurrentThreadId,GetModuleHandleA,GetModuleHandleW,GetProcAddress,LoadLibraryExW,LoadLibraryExA,RaiseException,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingW,OpenFileMappingA,ReleaseMutex,OutputDebugStringA,GetCurrentThreadId,GetProcAddress,LoadLibraryExA,LoadLibraryExW,DeviceIoControl,WaitForMultipleObjectsEx,GetOverlappedResult,GetEnvironmentVariableW,GetComputerNameW,GetComputerNameA,SleepEx,Sleep,GetSystemTimeAsFileTime,GetCursorPos,,,,,
